IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,FactValueNumeric,FactValueNumericLow,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,TRUE,Residence Area Type,Total,TOTL,72.31,52.78,102.9,72.31 [52.78 – 102.9],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NGA,Nigeria,Year,2016,TRUE,Residence Area Type,Rural,RUR,72.78,50.86,133.4,72.78 [50.86 – 133.4],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,TRUE,Residence Area Type,Urban,URB,72.97,53.07,103.9,72.97 [53.07 – 103.9],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,TRUE,Residence Area Type,Rural,RUR,73.3,53.85,100.9,73.3 [53.85 – 100.9],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,MRT,Mauritania,Year,2016,TRUE,Residence Area Type,Total,TOTL,74.13,43.37,135.5,74.13 [43.37 – 135.5],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,TRUE,Residence Area Type,Rural,RUR,77.72,59.02,108.6,77.72 [59.02 – 108.6],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,MRT,Mauritania,Year,2016,TRUE,Residence Area Type,Urban,URB,78.1,43.19,145.6,78.1 [43.19 – 145.6],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,IND,India,Year,2016,TRUE,Residence Area Type,Urban,URB,78.16,81.49,97.47,78.16 [81.49 – 97.47],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,IRL,Ireland,Year,2016,TRUE,Residence Area Type,Total,TOTL,8.01,7.51,8.72,8.01 [7.51 – 8.72],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,RUS,Russian Federation,Year,2016,TRUE,Residence Area Type,Rural,RUR,8.09,6.38,11.69,8.09 [6.38 – 11.69],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,TRUE,Residence Area Type,Rural,RUR,8.09,7.53,8.59,8.09 [7.53 – 8.59],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,TRUE,Residence Area Type,Total,TOTL,8.19,4.57,14.05,8.19 [4.57 – 14.05],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,TRUE,Residence Area Type,Urban,URB,8.19,4.57,14.05,8.19 [4.57 – 14.05],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CHE,Switzerland,Year,2016,TRUE,Residence Area Type,Rural,RUR,8.3,7.96,8.72,8.3 [7.96 – 8.72],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,PRT,Portugal,Year,2016,TRUE,Residence Area Type,Urban,URB,8.4,8.03,8.72,8.4 [8.03 – 8.72],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,IRL,Ireland,Year,2016,TRUE,Residence Area Type,Urban,URB,8.49,7.94,9.04,8.49 [7.94 – 9.04],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,TRUE,Residence Area Type,Rural,RUR,8.5,4.48,17.46,8.5 [4.48 – 17.46],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,TRUE,Residence Area Type,Total,TOTL,8.5,4.48,17.46,8.5 [4.48 – 17.46],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LUX,Luxembourg,Year,2016,TRUE,Residence Area Type,Rural,RUR,8.54,7.62,9.97,8.54 [7.62 – 9.97],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,PLW,Palau,Year,2016,TRUE,Residence Area Type,Urban,URB,8.68,4.92,15.75,8.68 [4.92 – 15.75],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AND,Andorra,Year,2016,TRUE,Residence Area Type,Total,TOTL,8.71,8.05,10.32,8.71 [8.05 – 10.32],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,PLW,Palau,Year,2016,TRUE,Residence Area Type,Total,TOTL,8.79,4.93,15.95,8.79 [4.93 – 15.95],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,PLW,Palau,Year,2016,TRUE,Residence Area Type,Rural,RUR,8.84,4.94,16.26,8.84 [4.94 – 16.26],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,TRUE,Residence Area Type,Rural,RUR,8.87,4.75,14.48,8.87 [4.75 – 14.48],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,TRUE,Residence Area Type,Total,TOTL,8.87,4.75,14.48,8.87 [4.75 – 14.48],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,TRUE,Residence Area Type,Total,TOTL,80.8,68.02,106.2,80.8 [68.02 – 106.2],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,TRUE,Residence Area Type,Total,TOTL,81.57,63.07,108.3,81.57 [63.07 – 108.3],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,TRUE,Residence Area Type,Urban,URB,81.64,69.23,107.6,81.64 [69.23 – 107.6],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,TRUE,Residence Area Type,Urban,URB,87.97,68.98,115.9,87.97 [68.98 – 115.9],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NER,Niger,Year,2016,TRUE,Residence Area Type,Urban,URB,89.42,55.7,206.6,89.42 [55.7 – 206.6],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2016,TRUE,Residence Area Type,Rural,RUR,9.1,8.77,9.99,9.1 [8.77 – 9.99],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DNK,Denmark,Year,2016,TRUE,Residence Area Type,Rural,RUR,9.12,7.91,10.56,9.12 [7.91 – 10.56],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ESP,Spain,Year,2016,TRUE,Residence Area Type,Total,TOTL,9.2,9.17,9.56,9.2 [9.17 – 9.56],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NIU,Niue,Year,2016,TRUE,Residence Area Type,Rural,RUR,9.34,4.88,16.37,9.34 [4.88 – 16.37],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NIU,Niue,Year,2016,TRUE,Residence Area Type,Total,TOTL,9.34,4.88,16.37,9.34 [4.88 – 16.37],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2016,TRUE,Residence Area Type,Rural,RUR,9.43,8.44,10.57,9.43 [8.44 – 10.57],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AND,Andorra,Year,2016,TRUE,Residence Area Type,Urban,URB,9.47,8.42,10.67,9.47 [8.42 – 10.67],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ESP,Spain,Year,2016,TRUE,Residence Area Type,Urban,URB,9.51,9.48,9.89,9.51 [9.48 – 9.89],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,MUS,Mauritius,Year,2016,TRUE,Residence Area Type,Urban,URB,9.52,6.59,15.95,9.52 [6.59 – 15.95],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,URY,Uruguay,Year,2016,TRUE,Residence Area Type,Rural,RUR,9.6,6.8,15.25,9.6 [6.8 – 15.25],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FRA,France,Year,2016,TRUE,Residence Area Type,Rural,RUR,9.64,9.44,10,9.64 [9.44 – 10],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,TRUE,Residence Area Type,Urban,URB,9.72,7.36,12.51,9.72 [7.36 – 12.51],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,TRUE,Residence Area Type,Total,TOTL,9.73,7.38,12.55,9.73 [7.38 – 12.55],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,TRUE,Residence Area Type,Rural,RUR,9.79,7.45,12.66,9.79 [7.45 – 12.66],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,RUS,Russian Federation,Year,2016,TRUE,Residence Area Type,Total,TOTL,9.8,8.02,13.59,9.8 [8.02 – 13.59],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DNK,Denmark,Year,2016,TRUE,Residence Area Type,Total,TOTL,9.85,9.04,11.11,9.85 [9.04 – 11.11],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,TRUE,Residence Area Type,Rural,RUR,9.88,4.06,23.53,9.88 [4.06 – 23.53],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2016,TRUE,Residence Area Type,Rural,RUR,9.91,8.83,11.67,9.91 [8.83 – 11.67],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,URY,Uruguay,Year,2016,TRUE,Residence Area Type,Total,TOTL,9.95,8.47,13.13,9.95 [8.47 – 13.13],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,URY,Uruguay,Year,2016,TRUE,Residence Area Type,Urban,URB,9.99,8.55,13.09,9.99 [8.55 – 13.09],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NER,Niger,Year,2016,TRUE,Residence Area Type,Total,TOTL,93.18,57.75,211.9,93.18 [57.75 – 211.9],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NER,Niger,Year,2016,TRUE,Residence Area Type,Rural,RUR,93.83,56.76,210.1,93.83 [56.76 – 210.1],,,EN,2021-05-06T23:00:00.000Z
